image,cleaned_caption
109823397_e35154645f.jpg,atv airborne field front white structure
109823397_e35154645f.jpg,person dressed tan jacket jumps quad harvested cornfield front small building
109823397_e35154645f.jpg,man four wheeler air
1100214449_d10861e633.jpg,boy striped shirt jumping front water fountain
1100214449_d10861e633.jpg,boy jumping side running stone water fountain front building
1100214449_d10861e633.jpg,happy boy jumping front od city fountain
1100214449_d10861e633.jpg,little boy jumping front fountain
1100214449_d10861e633.jpg,little boy playfully jumping side fountain
1104133405_c04a00707f.jpg,boy carrying soccer ball
1104133405_c04a00707f.jpg,boy walks ball tucked arm
1104133405_c04a00707f.jpg,boy walks soccer ball near fence
1104133405_c04a00707f.jpg,boy wearing white tshirt walks grass carries soccer ball
1104133405_c04a00707f.jpg,small boy carries soccer ball field
1105959054_9c3a738096.jpg,child painting picture
1105959054_9c3a738096.jpg,artist paints clouds onto canvas
1105959054_9c3a738096.jpg,young girl painting picture
1105959054_9c3a738096.jpg,young girl braids painting water colors white paper wall
1105959054_9c3a738096.jpg,child paints large paper water colors
110595925_f3395c8bd6.jpg,cyclist riding bicycle curved road hill
110595925_f3395c8bd6.jpg,man aerodynamic gear riding bicycle road around sharp curve
110595925_f3395c8bd6.jpg,man mountain bike pedaling hill
110595925_f3395c8bd6.jpg,man bicycle road cows graze hill nearby
110595925_f3395c8bd6.jpg,biker riding around curve road
1107246521_d16a476380.jpg,black dog jumping catch rope toy
1107246521_d16a476380.jpg,black dog playing fetch ball rope
1107246521_d16a476380.jpg,black dog pounces get rope toy
1107246521_d16a476380.jpg,black dog running rope toy
1107246521_d16a476380.jpg,large black dog playing grassy yard
1107471216_4336c9b328.jpg,little girl holding cine camera front face
1107471216_4336c9b328.jpg,young girl looking old fashioned video camera
1107471216_4336c9b328.jpg,young girl steadies aim camera
1107471216_4336c9b328.jpg,girl rosy cheeks lips holding black toy gun
1107471216_4336c9b328.jpg,kid gun
1110208841_5bb6806afe.jpg,black white border collie catches frisbee front audience
1110208841_5bb6806afe.jpg,brown white dog catches frisbee mouth front group people
1110208841_5bb6806afe.jpg,brown white dug jumping catch frisbee audience watches
1110208841_5bb6806afe.jpg,dog jumps catch frisbee many people watch
1110208841_5bb6806afe.jpg,agile dog catches frisbee crowd onlookers watches closely
1112212364_0c48235fc2.jpg,baby sitting playing smooth rocks
1112212364_0c48235fc2.jpg,baby stacking rocks beach
1112212364_0c48235fc2.jpg,small boy playing rocks
1112212364_0c48235fc2.jpg,toddler sitting pile rocks holding rock beach
1112212364_0c48235fc2.jpg,toddler sits pile rocks
111497985_38e9f88856.jpg,kid rock climbing backdrop green valley
111497985_38e9f88856.jpg,woman striped shirt climbs mountain
111497985_38e9f88856.jpg,young man climbs rocky hill
111497985_38e9f88856.jpg,person striped shirt holding rope mountain
111497985_38e9f88856.jpg,person striped shirt mountain climbing
111537217_082a4ba060.jpg,man climbing rock wall
111537217_082a4ba060.jpg,man climbing side cliff
111537217_082a4ba060.jpg,man rock climbing
111537217_082a4ba060.jpg,man red shoes white shirt grey pants climbing
111537217_082a4ba060.jpg,young man white tshirt jeans rappeling rock wall
111537222_07e56d5a30.jpg,climber wearing blue helmet headlamp attached rope rock face
111537222_07e56d5a30.jpg,man climbs rocky wall
111537222_07e56d5a30.jpg,rock climber climbs large rock
111537222_07e56d5a30.jpg,woman purple snakeskin pants climbs rock
111537222_07e56d5a30.jpg,person blue helmet purple pants rock climbing
1115565519_d976d4b1f1.jpg,child playing fountain beach
1115565519_d976d4b1f1.jpg,child plays fountain
1115565519_d976d4b1f1.jpg,girl looks fountain sprays water
1115565519_d976d4b1f1.jpg,little girl playing water frog sculpture
1115565519_d976d4b1f1.jpg,little girl playing toy public fountain
1115679311_245eff2f4b.jpg,black dog jumping log along beach
1115679311_245eff2f4b.jpg,black dog runs along beach jumps wood barrior
1115679311_245eff2f4b.jpg,dog running beach
1115679311_245eff2f4b.jpg,dog jumping small wall beach near water
1115679311_245eff2f4b.jpg,animal running beach
111766423_4522d36e56.jpg,black white bird eating seeds someone hand
111766423_4522d36e56.jpg,black white bird standing hand
111766423_4522d36e56.jpg,small bird sits person hand eats seeds
111766423_4522d36e56.jpg,black white bird standing hand someone holding sunflower seeds
111766423_4522d36e56.jpg,small bird clinging finger hand holding seeds
1117972841_2b9261f95f.jpg,brown dog running sand
1117972841_2b9261f95f.jpg,brown dog playing sand
1117972841_2b9261f95f.jpg,brown dog plays beach
1117972841_2b9261f95f.jpg,dog standing sand
1117972841_2b9261f95f.jpg,dog running fast sand
1118557877_736f339752.jpg,little boy stands surf
1118557877_736f339752.jpg,small child wades water guided another person
1118557877_736f339752.jpg,young boy laughs splashing ocean
1118557877_736f339752.jpg,young boy wearing colorful bathing suit splashing ocean
1118557877_736f339752.jpg,young child splashing water
1119015538_e8e796281e.jpg,little tan dog large ears running grass
1119015538_e8e796281e.jpg,playful dog running grass
1119015538_e8e796281e.jpg,small dogs ears stick runs grass
1119015538_e8e796281e.jpg,small dog running across lawn
1119015538_e8e796281e.jpg,small beige dog running grassy field
1119418776_58e4b93eac.jpg,black white dog running field
1119418776_58e4b93eac.jpg,black brown white dog running field
1119418776_58e4b93eac.jpg,brown black white dog running large field mouth open
1119418776_58e4b93eac.jpg,dog running field
1119418776_58e4b93eac.jpg,dog mouth open running field torwards camera
1119463452_69d4eecd08.jpg,girl pink swimsuit pool
1119463452_69d4eecd08.jpg,girl swimming pool
1119463452_69d4eecd08.jpg,little girl pink bathing suit swimming pool
1119463452_69d4eecd08.jpg,little girl swimming pool
1119463452_69d4eecd08.jpg,smiling little girl swimming outdoor pool
1121416483_c7902d0d49.jpg,child standing head
1121416483_c7902d0d49.jpg,little girl standing head
1121416483_c7902d0d49.jpg,small child handstand bed
1121416483_c7902d0d49.jpg,young girl handstand bed blue sheets
1121416483_c7902d0d49.jpg,girl upside bed
112178718_87270d9b4d.jpg,guy stands sand snowboard behind
112178718_87270d9b4d.jpg,man holds surfboard beach
112178718_87270d9b4d.jpg,man holds snowboard sand
112178718_87270d9b4d.jpg,man surfboard stands sand
112178718_87270d9b4d.jpg,man standing white sand holding snowboard
112243673_fd68255217.jpg,people atvs dirt bikes traveling along worn path field surrounded trees
112243673_fd68255217.jpg,three people riding around atv motorcycles
112243673_fd68255217.jpg,three people motorbikes follow trail dry grass
112243673_fd68255217.jpg,three people two dirtbikes one fourwheeler riding brown grass
112243673_fd68255217.jpg,three people ride offroad bikes field surrounded trees
1122944218_8eb3607403.jpg,baby white garment holds flag crescent moon star
1122944218_8eb3607403.jpg,baby holding small black flag moon star
1122944218_8eb3607403.jpg,baby wearing white gown waves muslim flag
1122944218_8eb3607403.jpg,little toddler dressed white smiling lady helps wave flag
1122944218_8eb3607403.jpg,baby white outfit holding black white flag
1124448967_2221af8dc5.jpg,half naked man sleeping chair outdoors
1124448967_2221af8dc5.jpg,older man sits back relaxes patio outside adobe building many bicycles propped
1124448967_2221af8dc5.jpg,shirtless man white cap relaxes deck chair close three parked bicycles
1124448967_2221af8dc5.jpg,man relaxing folding chair street
1124448967_2221af8dc5.jpg,topless old man wearing slippers navy blue pants white hat reclining chair outside
1129704496_4a61441f2c.jpg,brown white black white dog hauling floating toy ocean
1129704496_4a61441f2c.jpg,dogs retrieve play toy water
1129704496_4a61441f2c.jpg,two dogs ocean playing toy
1129704496_4a61441f2c.jpg,two dogs run water rope mouths
1129704496_4a61441f2c.jpg,two dogs tug chew toy surf
1130017585_1a219257ac.jpg,three young people one dark haired holding bottled drink one head tilted back finger mouth one spiked hair
1130017585_1a219257ac.jpg,young people party streets
1130017585_1a219257ac.jpg,three girls make faces one takes drink stand busy street
1130017585_1a219257ac.jpg,three women street drinking posing
1130017585_1a219257ac.jpg,three young women pose camera parade
1130369873_d80a1aa59c.jpg,brown dog running neckdeep water carrying tennis ball
1130369873_d80a1aa59c.jpg,brown dog splashes water carrying ball mouth
1130369873_d80a1aa59c.jpg,brown dog swims water outdoors tennis ball mouth
1130369873_d80a1aa59c.jpg,red dog holding ball splashes vegetation filled water
1130369873_d80a1aa59c.jpg,brown dog tennis ball mouth water bushes
1130401779_8c30182e3e.jpg,two brown dogs creating large splashes run river
1130401779_8c30182e3e.jpg,two brown dogs water
1130401779_8c30182e3e.jpg,two brown dogs running water
1130401779_8c30182e3e.jpg,two brown dogs runs water
1130401779_8c30182e3e.jpg,two dogs splash water
1131155939_b4b457b05e.jpg,black dog runs ocean next pile seaweed
1131155939_b4b457b05e.jpg,black lav runs water beach swimmers distance sea kelp foreground
1131155939_b4b457b05e.jpg,dog shore ocean seaweed foreground
1131155939_b4b457b05e.jpg,dog running waves beach
1131155939_b4b457b05e.jpg,pile seaweed sits sand behind big black dog running water
1131340021_83f46b150a.jpg,young boy runs wearing sandals
1131340021_83f46b150a.jpg,little boy striped shirt brown shorts running
1131340021_83f46b150a.jpg,little boy short sleeved shirt shorts running outside
1131340021_83f46b150a.jpg,little boy wearing black pinstripe shirt walking deck
1131340021_83f46b150a.jpg,young boy running outside pavement
1131800850_89c7ffd477.jpg,brown white dog stands outside snows
1131800850_89c7ffd477.jpg,dog looking something near water
1131800850_89c7ffd477.jpg,furry dog attempts dry shaking water coat
1131800850_89c7ffd477.jpg,white brown dog shaking self dry
1131800850_89c7ffd477.jpg,large brown white dog shakes water
1131804997_177c3c0640.jpg,two men sitting ground going backpacks
1131804997_177c3c0640.jpg,two men sitting front railing looking something
1131804997_177c3c0640.jpg,two men backpacks placed front sitting front railing
1131804997_177c3c0640.jpg,two men backpacks sitting cardboard along railing
1131804997_177c3c0640.jpg,two older men backpacks sit bus station
1131932671_c8d17751b3.jpg,boy jumping bed
1131932671_c8d17751b3.jpg,boy jumped green bed
1131932671_c8d17751b3.jpg,boy jumps one bed another
1131932671_c8d17751b3.jpg,small child jumping bed
1131932671_c8d17751b3.jpg,boy blue shorts bouncing bed
1132772170_600610c5df.jpg,child leaping bed bed behind back man
1132772170_600610c5df.jpg,man standing arms folded looking something person behind jumping onto one two beds room
1132772170_600610c5df.jpg,man wearing yellow shirt standing middle two beds boy jumping background
1132772170_600610c5df.jpg,young child jumping bed man looks way
1132772170_600610c5df.jpg,man standing bedroom little boy jumping bed
113678030_87a6a6e42e.jpg,snowboarder sits slope skiers boarders nearby
113678030_87a6a6e42e.jpg,snowboarder takes rest mountainside
113678030_87a6a6e42e.jpg,snowboarders sitting snow skiers take hill
113678030_87a6a6e42e.jpg,snowboarder sitting
113678030_87a6a6e42e.jpg,two skiers stand two sit slopes
1138784872_69ade3f2ab.jpg,girl green walks city street
1138784872_69ade3f2ab.jpg,small child green clothing walks past store opening woman pink pants
1138784872_69ade3f2ab.jpg,small child walks sidewalk
1138784872_69ade3f2ab.jpg,young boy walking front stores
1138784872_69ade3f2ab.jpg,child green one piece suit walking past store window
114051287_dd85625a04.jpg,boy dressed soccer attire holding shoes getting car
114051287_dd85625a04.jpg,boy red soccer strip holding boots hand whilst stepping car
114051287_dd85625a04.jpg,boy glasses wearing red shirt
114051287_dd85625a04.jpg,child getting car wearing soccer shoes
114051287_dd85625a04.jpg,young boy gets van prepares shoes wear soccer game
1141718391_24164bf1b1.jpg,bridge high green plants man woman
1141718391_24164bf1b1.jpg,man woman crossing rope bridge greenery
1141718391_24164bf1b1.jpg,man woman walking across rope bridge
1141718391_24164bf1b1.jpg,man woman crossing suspension bridge tropical setting
1141718391_24164bf1b1.jpg,woman man walking across wooden rope bridge caution sign beside
1141739219_2c47195e4c.jpg,family gathered painted van
1141739219_2c47195e4c.jpg,girl climbing side bright blue truck others watch
1141739219_2c47195e4c.jpg,man helping girl step colorful truck whilst woman three children watch
1141739219_2c47195e4c.jpg,colorful bus pulled side road passengers load
1141739219_2c47195e4c.jpg,two women four children standing next brightly painted truck
1142283988_6b227c5231.jpg,blond woman poses person pink costume
1142283988_6b227c5231.jpg,smiling woman holds person dressed pig costume
1142283988_6b227c5231.jpg,young woman hugs young man wearing pink costume
1142283988_6b227c5231.jpg,blond embracing young man pink costume event
1142283988_6b227c5231.jpg,two people hugging one wearing pinkhooded stretch top
1142847777_2a0c1c2551.jpg,bicyclist riding city street
1142847777_2a0c1c2551.jpg,woman blue helmet brown shorts rides bike busy street
1142847777_2a0c1c2551.jpg,woman riding blue bike
1142847777_2a0c1c2551.jpg,woman riding bicycle traffic
1142847777_2a0c1c2551.jpg,woman wearing blue helmet rides bicycle parking lot
1143373711_2e90b7b799.jpg,bicycle rider crossing street
1143373711_2e90b7b799.jpg,bicyclist getting ready cross street
1143373711_2e90b7b799.jpg,biker spandex riding busy street
1143373711_2e90b7b799.jpg,man blue white biking gear rides busy street
1143373711_2e90b7b799.jpg,man wearing helmet riding bicycle street
1143882946_1898d2eeb9.jpg,lady wearing helmet holding bike
1143882946_1898d2eeb9.jpg,woman blue vest sky blue helmet stands bicycle traffic
1143882946_1898d2eeb9.jpg,woman helmet rides bike behind car
1143882946_1898d2eeb9.jpg,woman helmet backpack walks next bike
1143882946_1898d2eeb9.jpg,women bike helmet wait traffic
1144288288_e5c9558b6a.jpg,man shorts jogging along street headset
1144288288_e5c9558b6a.jpg,person blue shorts wearing walkman jogs
1144288288_e5c9558b6a.jpg,woman white shirt blue shorts wearing headphones
1144288288_e5c9558b6a.jpg,woman walks street wearing headphones
1144288288_e5c9558b6a.jpg,woman wearing white hat shirt jogging street plant store corner
1148238960_f8cacec2fc.jpg,bicyclists standing intersection
1148238960_f8cacec2fc.jpg,bicyclists waiting intersection
1148238960_f8cacec2fc.jpg,people bicycles waiting intersection
